Review,Date
Quite a long journey because of all the…Quite a long journey because of all the roadworks but everything went according to plan.Drivers were excellent.,15 October 2022
EfficientEfficientVery good cool bus driver,13 October 2022
"Coach leaking insideFluid was leaking onto my head and clothing which stained my jacket, I had to move seats ,I had to have a covid test. Reserved seat I paid. Tissue was used to stop leak before I boarded so staff knew of the leak although the seat was still made available.  Cost to me was a new jacket,£125 and anxiety due to the unknown Fluid. Not happy, tried to complain but megabus did not want to know. Very disappointed",15 September 2022
"I paid extra to get seat at the front…I paid extra to get seat at the front of the bus however, I was on the edge of my seat until manchester because the person sat next to me was so close.",16 October 2022
"Great value for moneyGreat value for money, comfortable journey and friendly staff!",14 October 2022
Driver don't know good manerDriver don't know good maner.  Not customer service knowledge.  Driver smoke 🚬 e-cigarret on board when is driving.,16 October 2022
"I was at Victoria coach station last…I was at Victoria coach station last lane to be precise...have be there since 10a.m and my bus to depart by 11:30. One of mega bus staff came to announce that there will be a delay, when it's exactly 11:30a.m the entrance door was closed.am even pleading that I didn't hear their announcement.The left in my present and he later changed the name to derby..... that's wickedness,I have to pay £23 for national express bus ticket.Mega bus has failed me the third time. Megabus is worst service so far",17 October 2022
On timeDriver very friendly,14 October 2022
"What a great serviceWhat a great service. Prompt pick up from local Mway services. Booked extra leg room seats for a minimal extra charge and would highly recommend this. We paid £55 round trip to London from Nottinghamshire for two adults , this was a third of the train fare we were going to pay and took just 30 minutes more. If it wasn’t for the train strikes we wouldn’t have considered Megabus but this will now be our mode of transport for future visits.",09 October 2022
"Not happyThe driver refused to help me with my luggage after I’d already explained to him I have a disability and cannot lift anything over a certain weight, I’ve never had this issue before with mega bus but it was really embarrassing and disheartening. Luckily a member of the public helped me with my luggage. I was almost in tears by this point so I was glad someone had helped out. When getting off of the bus there was a different driver that did help with luggage so I was thankful for that.",13 October 2022
Excellent serviceExcellent service. And facilities on the bus.,13 October 2022
The price in this day and age cannot be…The price in this day and age cannot be faulted. The bus got to our destination early and it was very comfortable,13 October 2022
"Nice Cold Service.Very good service.Easy to use website.But busses are usually cold, with heating switched off. This is not comfortable on a long journey.N.B. Stagecoach & CityLink are the very same.",14 October 2022
Aberdeen to Perth coach 12th October…Aberdeen to Perth coach 12th October 09.45. The luggage door fell off and it was 10.44 before replacement coach left Aberdeen. At Dundee no sense of urgency so after 20 minutes when driver went to start coach it would not start. After another 10 minutes moved to another coach and arrived in Perth at 13.20 instead of 11.50.Return journey (I was only visiting Perth to have lunch with friends) from Perth 16.20. When arrived in Dundee there was a technical problem with the coach and then transferred to another coach. It was a very busy service.All in all a pretty bad journey but I have used Megabus many times and never had this amount of problems.,12 October 2022
"HappyVery clean, quiet and quick.",17 October 2022
Awesome serviceGreat service,16 October 2022
No  Wi-Fi only both buses we traveledYou advertise you have Wi-Fi both buses we got didn’t have any so that’s no right . Driver were all nice . No water to wash hand on way back to the road ran out of water but there was sanitiser. Seat were ok . We had booked the tables as we traveled over lunch and the table was rubbish was as wide as my phone pointless only thing going was on the way down the table had holes for drink. However  On way back had no drink holes and bottles end up on floor  . Maybe need to look at making sure buses have the same function.,10 October 2022
"Smooth rideEven with the rain, they were on time. The ride was smooth",07 October 2022
EasyxxxxxxxcxxxcxxcccxxxxxxXx cc  vv  bb  nn  mm  zz  aa ss dd ff,13 October 2022
Bus was cold but otherwise trip…Bus was cold but otherwise trip uneventful,14 October 2022
"Very pleased with both journeysVery pleased with both journeys, very comfortable seating. Very pleasant lady driver and I felt safe during the journey.",07 October 2022
Great service.,17 October 2022
Good service,16 October 2022
I booked a ticked and I didn’t get a…I booked a ticked and I didn’t get a email with my reference number and you’ll charged my card,15 October 2022
Excellent service I'm travelling to…Excellent service I'm travelling to Bristol from London today I know that the service will be excellent as usual,17 October 2022
A big thanks to megabus driver.Mega bus has always been helpful and supportive. On the morning od 13 October 2022 5.45am coach from bristol. The driver was kind and very helpful. Tell him my partner had a baby boy. A big thank you to him for his kindness and professionalism.,13 October 2022
"Manchester to NewcastleThis was my first time traveling by Megabus but I will certainly use them again. The driver was extremely helpful and professional. The coach itself although dated was comfortable enough, and the reason for only 4 stars was because on the coach for my return journey a number of the charging points for devices did not work, but other than that an excellent service.",15 October 2022
Late without explanation.,16 October 2022
"Great cheap way to travelThe timings were abit out due to heavy traffic and the bus was delayed leaving, but the journey was very comfortable and excellent value for money",14 October 2022
Missed appointmentI missed my business Appointment this morning due to the coach to the coach station almost one hour late. We supposed to arrive London 07.05am from Manchester Airport but we arrived london Victoria @ past 8am,17 October 2022
"The bus was 40 minutes lateThe bus was 40 minutes late, but in general it was a good trip.",15 October 2022
"My bus was delayed for 55minutes without any prior notice and I was out in the cold all through!I was supposed to take a bus from stop NN opposite shudehill interchange Manchester by 2:45am this morning. However the bus arrived at 3:40am, that's almost an hour late.You guys didn't care enough to send an email before hand to notify us of the delay or even send an email ever since to apologize for it. We were all left out there in the cold for almost an hour extra.I think the only way to explain this underhandedness is that MEGABUS UK DOESN'T RESPECT HER CUSTOMERS AT ALL, AND THAT'S EXTREMELY SHAMEFUL!",17 October 2022
Mega excitedBrilliant journey 👏 👍 👌,14 October 2022
Bad experienceBooked on Megabus 12 Oct at 1.15 from Pitlochry to Glasgow. Bus did not arrive with no email or text message from Megabus to explain. Had to then travel by rail incurring £47 in rail fares therefore  experienced doubt about using Megabus in the future.Helen Power,12 October 2022
Smooth journey from Broxden to Oban and…Smooth journey from Broxden to Oban and back. Friendly driver and comfortable buses.,12 October 2022
"Very Reliable Travel for Holiday BreaksAs over 60’s living in Scotland, we ALWAYS use Megabus for our weekend breaks. Travel is free for us in Scotland, of course. But other reasons we choose Megabus are that the buses never let us down, the drivers are friendly and they always turn up. If late at all, usually just by 10 mins or so. We like the luggage storage facility, Wi Fi and charger facilities for our devices too.",11 October 2022
"When I tried to get a ticket from the…When I tried to get a ticket from the machine on Sunday it took my money but didn't print it, bought one off the web, the coach didn't arrive at 12:15 which meant I missed my connection to Loughborough. The only reason for the score is for the staff at Victoria station who reassigned a ticket to get me home. So I arrived back a lot later than intended.",16 October 2022
Unfortunately we broke down and so was…Unfortunately we broke down and so was very late to London. We got to the show near closure. Couldn't fault the drivers though they were good with communication.,16 October 2022
"Still good but needs improvementsLately every service I'm getting on is running late, boarding starts late which causes further delays",15 October 2022
Weekend tripWeekend trip to Inverness with friends. Bus was on time and immaculate. Came back on an earlier bus on request which was great.,14 October 2022
Bus was late 2 hours,15 October 2022
Friendly and helpful driverThe driver from Inverness was very good. Cheery and helpful. He had a good manner when asking that we use the seat belts and loading luggage.,13 October 2022
"Cleanliness, communication and professional attitude cost nothing16th and 17th October (scheduled 1:30pm)  2022.Return trip from Cardiff to London:The 9:15am bus up to London was filthy. The toilet was awful and had no facilities for washing hands.The return trip was delayed and staff at Victoria were not accessible to inform passengers as to the reason for the delay or of the expected departure time ( they chose to remain outside the departure area where the public isn’t allowed).I realise that this is a budget bus service but good communication and customer service does not cost money. A little consideration for folk trying to get from A to B would go a long way.Finally, our driver back to Cardiff from London spent a fair amount of time honking his horn and shouting at other drivers. I realise that driving on busy roads can be frustrating but his hot-headed attitude was frankly disconcerting, not to mention unprofessional.On route back to Cardiff he kept sighing and slapping himself to stay alert. This, along with his random outbursts of half-arsed out of tune singing became quite irritating to be fair.I can honestly say I’ve never experienced a driver quite like it…the word unhinged springs to mind.This was my first experience with Megabus. It got us to and from our destination but lacked the cleanliness, professionalism and communication that can elevate the reputation of a company.Megabus have a word with your staff!",16 October 2022
"The plane arrived lateThe plane arrived late, the luggage's came out late, th bus left. I asked for a refund for my 4 tickets, they said there is no refund.","28 September 2022EditReply from megabus UKAn hour agoI’m sorry to hear your journey didn't go to plan. If you wish to discuss this more, please email enquires where one of the team will take a look and get back to you.I did email to them  and they refused to refund:Megabus EnquiriesSep 29, 2022, 3:32 PMto meDear HiroThank you for your email.​I am very sorry to hear that you were unable to board this coach due to the flight delays.Unfortunately as per our terms and conditions, Megabus tickets are non refundable once purchased.We apologise for any inconvenience this may cause.Kind regards,JannikeCustomer ServiceI was not told when I purchased the 4 tickets that they were non-refundable, otherwise i would not have  purchased the tickets."
"Fab journey as alwaysFab journey. No problems, no fuss. Driver professional but friendly. Very helpful, Kept passengers updated on our journey about upcoming stops and connections. As always a great journey with megabus at a bargain price which means I get to visit my children and grandchildren whenever I like :)",17 October 2022
"Hitchhiking would have been NicerBooked and paid extra for side by side seats with table for Glasgow to Manchester. Ended up with no table and sitting apart. No apologies, no trying to fix it. Total shambles.",16 October 2022
Good service,16 October 2022
Good 1st time experience on coach to LondonPolite drivers to and from London! Great first time experience on coach to London. Exceeded my expectations. 👍 to Megabus.,17 October 2022
"Cold and Noisy Coach TripOne would expect the bus heaters to be switched on a cold morning or day but, the reverse was the case.I don't know how Megabus expects one to be comfortable in a cold bus c/w the noise from the chilled/cooled air vents for 3 hours.",17 October 2022
Good journey experienceThe journey was good and punctual.,14 October 2022
"Missed my appointmentI boarded mega bus from Newcastle to Leeds to catch an important appointment but unfortunately , there was a big delay at middelsborough and coming to Leeds bus station, there was no stand to park so the driver kept moving round and round for almost 20 minutes.I was late for my appointment and wasn’t allowed to go in. Wasted time and effort.",15 October 2022
It's always delayed and Iam getting…It's always delayed and Iam getting other connecting bus to my destination is missing,14 October 2022
Good service and good driving I’m really happyReally good service and good driving totally I’m happy,17 October 2022
Everything was OK. Driver behaviour was very nice .the bus was on time.thank you megabusyEverything with megabus was fantastic. It was my first experience with megabus. I will choose in future for my traveling.,16 October 2022
The bus was delayed half an hour no one…The bus was delayed half an hour no one informed us  the tracker said it had arrived but was no where to be seen and the charger ports don’t work.Driver was lovely,17 October 2022
"ExcellentLeft on time, arrived early. Transport clean and drivers responded to passenger needs.",14 October 2022
Car seatMy only real complaint is that you can’t use a car seat on the bus.,17 October 2022
Reserve seatsDidn’t get the reserved seats I payed for both ways but got a refund for it,10 October 2022
Excellent service and driving,15 October 2022
Great bus serviceThe megabus service from Aberdeen to Edinburgh was great. I had to change in Dundee and the Edinburgh was there waiting for the passengers to transfer. It was a very comfortable journey and was in Edinburgh bus was bang in time. The driver were very helpful and friendly.... which makes all the difference. Help with my case and answered all my questions. I will definitely use this service again and already told my family and friends. Thank you.,12 October 2022
The bus was so cold.The bus was so cold.The driver put the heat on when asked but the heating went off again. Very very cold.Otherwise no complaints about the service.,15 October 2022
Great ride but uncomfortable and…Great ride but uncomfortable and disappointing.Pros.1. Bus operated on time.2. Comfortable seats.3. Kind staff.Cons.1. I paid extra and reserved a seat. Those seats didn't even exist in the bus. We were told to sit in available vacant spaces. Going to ask my seats-reservation money back.2. Felt stuffy,15 October 2022
superbi travelled first time but it is very nice .now i prefer to travell in megabus.,14 October 2022
I missed this bus even though I was…I missed this bus even though I was standing on the bus stop. It was my time using megabus and I didn’t know the bus will be in a different name.,15 October 2022
"PunctualPunctual, efficient",16 October 2022
I use Megabus every week and they are…I use Megabus every week and they are fantastic. Bus drivers are so helpful and the ground staff organizing arrivals and departures are excellent.,13 October 2022
Change of bus and non arrangements for the seat reservedI booked for a double decker bus but a single decker came to pick us at10:30pm. I raised a complaints to the driver and nothing is done about it. The bus toilet was all messy.,16 October 2022
"It was an exciting journeyIt was an exciting journey, but i will suggest a 15 mins stop over in long journeys for passengers to get something to eat. Overall it was awesome travelling with megabus",15 October 2022
Bus was 40 mins late going outbound and…Bus was 40 mins late going outbound and 30 mins inbound. No extra leg room seats or Wi-Fi on inbound service. Change of coach to Snowdens should have some compensation.,13 October 2022
Very comfortable chairs and arriving on…Very comfortable chairs and arriving on time,12 October 2022
"No refundsYou don't give refunds on trips that get cancelled. E.g need to go to Sunderland from Birmingham, buys a mega bus ticket, event falls through, no refund on the ticket bought. Even in advanced and not onbthe day. No refund. Ridiculous.",11 October 2022
Taking too much time should avoide Max stopsI always prefer Mega Bus bcoz in early booking i can easily get cheap tickets but its usually taking too much time from Manchester to London plz u should avoide unnacessry stops.Thanx,17 October 2022
Great rideGreatest ride,17 October 2022
I had 2 bags but there was no option to…I had 2 bags but there was no option to add more luggage when online buying the ticket. So they made me buy one more ticket at the spot. Which is very bad,17 October 2022
Absolutely the worst company I have…Absolutely the worst company I have ever accounted. Took my money and bus never shown up. I have to buy another ticket from another company (AirportFlyer) to get to Bristol and then buy a train ticket to Newport. Total scam. I want a full refund. Thanks,17 October 2022
HeatingThe Heating was blowing cold air or Air conditioning to low temperture,15 October 2022
"London tripTrip went well ,motorway was block on way up.and roadworks on way back plus detour because of accident at cross road.Driver in both cases were good very professional .",11 October 2022
There was very little leg roomThere was very little leg room. The luggage rack was so narrow we had to put our bags on the floor. The bus was very cold.,16 October 2022
There was very little leg roomThere was very little leg room. The luggage rack was so narrow we had to put our bags on the floor. The bus was very cold.,16 October 2022
"Correct BusCorrect Bus, reserved seat.  Smooth drive and arrived back in london on time.  Brilliant",16 October 2022
"Comfortable ride, though bus was delayedThe bus was really comfy, half full and with a charger (that is really important to me) However, the bus was delayed for almost an hour. Anyway, I will use Megabus in the future!",15 October 2022
Megabus is coming everyday time to time…Megabus is coming everyday time to time and good facilities in the bus as well.,17 October 2022
Both journeys were perfectBoth journeys were perfect. My issue is with the redemption codes for thr tickets I had a 'refund' for. I have been unable to use them I have had to pur have a new ticket without using them. I had no real help from customer services,15 October 2022
Bus was a little late but other then…Bus was a little late but other then that amazing,16 October 2022
Had to change dates of trip due to…covidHad to change dates of trip due to Covid so offered a credit note which was unexpected.,14 October 2022
Not the best experienceThe service didn’t leave until 50 minutes after the time it was meant to.No apology from the staff basically just told to suck it up and wait 20 minutes which then kept being extended,16 October 2022
The bus came 40 minutes late than the…The bus came 40 minutes late than the scheduled time and yet no one told us anything. No information! No apology!,13 October 2022
bad experience with Mega busNot goodImprove your quality of buses and bus routes,14 October 2022
"My experience on 14th October was so…My experience on 14th October was so bad, bus to Middlesbrough from Leeds took over an hour after the actual departure time to arrive with no apologies",14 October 2022
Comfortable and prompt travel,09 October 2022
"Excellent,Fast and On time.",13 October 2022
"Megabus - NO SHOWI booked 2 return tickets with Megabus from Taunton to Bristol airport.  Tho outward journey had no problems, and was on time.  The return journey a week later at 12 midnight did not show - leaving us stranded at Bristol airport.  We were informed by 2 young ladies that the previous bus was also a no show.  A taxi back cost £114.60 between 2 couples, Megabus has no out of hours contact number, i had nil notification that the transport was not turning up. Awful circumstances, i wont be using the service again after this. I can only guess that we were the only passengers and they pulled the service due to cost efficiency - i am still awaiting a response from the company - until then, 1 star rating, if i could give less i would.",15 October 2022
"Edin to BroxdenEdin to Broxden  double decker bus, warm, comfy, clean, nice polite helpful driver.  Thank you.",03 October 2022
It was good as the driver was very nice,30 September 2022
"my Journey begAwful stop for changeover at Dundeean at aberdeen finally…my Journey began at aberdeen finally finishing at Halbeath Park n Ride. Journey was ok apart from change at dundee  it was very late and nobody meaning drivers could tell us anything and no office to ask,  Very disappointing",30 September 2022
"Bus didn't turn up because of accident…Bus didn't turn up because of accident on road which was not your fault. We managed to get a lift to Perth to get our bus to Glasgow, that bus was delayed as it had broken down in Dundee and there was no timescale as to when we could get to Glasgow! If it wasn't for kindness of someone who had a car we would have been stranded outside Perth.",30 September 2022
"Generally good but Drivers fail to communicate…Generally good but Drivers fail to communicate, when passengers are kept waiting,  for a delayed bus. Drivers need to communicate to passengers, rather than leave them waiting 20mins, without explanation.",15 October 2022
"Drivers appeared very friendly and motivated.RTN journey LDN to Cardiff.Going: Left on schedule, comfy seats. Bit stuffy on board later that got resolved. Disappointed that we had to switch coach at Bristal I was not aware that was going to happen. Not sure if planned or unplanned due to operational reasons? But not a mega issue. Would be nice to know in advance ideally! Drivers appeared very friendly and motivated.RTN: really nice substitute coach with table and really comfortable seating and good space on board for handbag. Kitchen was onboard however unused.Driver very friendly and informative. Issue with coolant but was resolved. Late in at LDN but for me/ us was not an issue on this occasion. These things can happen.",07 October 2022
Lateness of MegabusI have been using Megabus for 8months now and have not been disappointed with it not until this month October. I have been disappointed 3 times out of the 4 times I have used it in this month. Just today October 14 the pick up time from Newcastle was 2:10 but it pulled up at 2:50 without any excuse or even apologise. Same thing happened 5th October the bus came 40mins late also to Newcastle picking point. It's quite frustrating planning your time and coming out early just to miss it completely. So yes I am quite dissatisfied with Megabus of late.,14 October 2022
long wait at the end of a long dayThe bus was 2 hours late and nobody was contacted about why. And there was no other way of getting back home because of train strikes,01 October 2022
"Went overnight had a comfortable…Went overnight had a comfortable journey to London .However the journey back in the evening made me almost late for the last train home due to changing at woodhall services onto another bus that wouldn’t start this was the only part of my journey experience with megabus that I didn’t like ,yes I would travel again with you but hopefully a much better journey back in future.",29 September 2022
Trip to Pitlochry by bus.Enjoyed trip to Pitlochry using bus instead of our car. Bus on time and a very comfortable 2 hour trip both ways. Driver friendly and he notified customers the rules of travelling by bus with Megabus so everyone seemed to comply.,02 October 2022
"Unreliable and poor customer communications5.25am departure did not show up, despite being shown constantly as ""on schedule"" by the coach tracker. Two other customers, trying to get to Heathrow and very anxious, managed to get hold of Control who told us that the coach had broken down and there was no alternative being sent. There was another coach at 6.25, also showing as on schedule, but clearly that system is unreliable. No way of knowing whether the 6.25 would run, or whether it had any room for passengers stranded by the non-appearance of the 5.25. I had to get to my destination so I caught the train at considerable additional expense, as well as being late. I applied for a refund but was denied as it was a less than 120 minute ""delay"" (I think 120 minutes is a cancellation, not a delay, but clearly they do not agree and I'm sure it's in their terms and conditions somewhere). I'm aware of the adage that you get what you pay for, but I haven't even got that!  Really poor customer service, poor attitude, poor communications. I'm giving them a 3 because usually I've had few problems, but clearly there's no resilience in the system and when things go wrong, they have no back up, not even to the extent of simple communications! And the customer bears the brunt. No service and no money. Be aware!",10 October 2022
Excellent serviceSatisfactory service,01 October 2022
Lovely and driver was friendly and…Lovely and driver was friendly and helpful,29 September 2022
Toilet was blocked and smells.,28 September 2022
Some megabus driver are very rude to…Some megabus drivers are very rude to talk with foreigner,11 October 2022
Lack of advance bookingsI have been trying for weeks to book journey Inverness to Edinburgh for 12 nov. It is now 12 oct and nothing can be booked after 6 nov. Why does mega bus continually only allow bookings at short notice,12 October 2022
Too many times to not sayI have travelled twice in the last month and both experiences as bad as each other.The first the coach arrived over an 1hr due to driver issues and missed my transport from Sunderland and the second I paid for seat and then had to transfer bus during the journey. Transferring night bus has happened 3-4 time since using your service. Prices are not worth the service or bus quality by a long shot of what it was only just last year,01 October 2022
"Due to train strikes had to get bus.Due to train strikes had to get bus.Was ok, however no air conditioning on the way down and also they turned the heaters full blast.The way back it was ok though. People were trying to twist the air condition dials.Sorry, anyone complains about bus being too cold, you are a freak and just use a coat. most people get too hot.  I can now see why megabus probably sometimes make the buses too hot, due to one person who has something wrong wth them, who feels the cold and makes a massive fuss about it and makes others suffer in torture.The staff are polite, though.",07 October 2022
Need for better serviceTo begin with there was utter confusion amongst passenger when queuing up to board the buses as one queue was formed for two buses due to leave around the same time. There were no instructions given either verbally or in writing . When retrieving luggage from the luggage compartment a random person had to come and help me get my luggage as it was in the far corner of the compartment . Although the journey was comfortable I expected a better service and was somewhat disappointed.,01 October 2022
"very late, 2h and 30 mn waiting in a cold nightvery bad experience in a very early cold morning in Newcastle",02 October 2022
Bus was clean and tidyBus was clean and tidy but late arriving into station and late to drop off.,02 October 2022
No wifi and was running very late,02 October 2022
Great tripGreat trip to Aberdeen and back.,01 October 2022
I had a ticket purchased in advance and…I was not allowed on the bus due to lack of seatsI had a ticket purchased in advance and I was not allowed on the bus due to lack of seats,01 October 2022
"We had a great experienceWe had a great experience, left on time, arrived on time, the bus was comfy and clean.",11 October 2022
"I am so impressed about driver’s…I am so impressed about driver’s kindness, he said many times about seatbelts should be fastened, because I bought the night ticket from Manchester shudehill to London,I still remember the coach departure time is 11:20pm 24th September, this is the first time I choose the night trip, many thanks for your consideration",24 September 2022
"A comfort and safe rideThe bus delayed a half hour due to traffic.  However, the driver has made a safe and comfortable ride for passengers.  We fortunately bought the Megabus tickets to Edinburg and avoid the railway strike.",01 October 2022
the bus was 20 mins late and roasting…the bus was 20 mins late and roasting hot - no need could have just switched the aircon on,01 October 2022
Missed the bus!!Missed the bus we booked as we were at the wrong stop 🙈 when the next bus arrived the driver was very helpful and we managed to get on that bus which was very comfortable.,09 October 2022
"Very satisfyingVery satisfying. Bus on time, friendly driver",29 September 2022
awesomewould recommend to a friend and family  10/10 fast and comfy service,10 October 2022
"very good tripThe trip was all very pleasant, as we had to get to London, but due to train strike, we had to make other arrangements, comfortable seats, and got there on time which was a amazing thing due to the extra traffic Would use them again, no problem.",01 October 2022
"Arrived and departed on timeArrived and departed on time. Comfortable and (mostly) clean inside bus, although there was discarded chewing gum under my seat that hadn't been cleaned up. Excellent value though and cheaper than driving to London. Will definitely use again.",28 September 2022
It wasn't to bad but there was a lot of…It wasn't to bad but there was a lot of people give bus drivers hassle trying to jump on with more luggage or giving bus drivers cash. Alot people dont seat in right place so when you buy seat u dont really get to sit in it I have travelled good amount of time on bus so I good idea on what goes off. apart for that good trip for nice cheap price,05 October 2022
"I had a good journeyI had a good journey, the bus was on time.",10 October 2022
Great service,11 October 2022
The toilet was dirtyThe toilet was dirty. The bus broke down so we are delayed,03 October 2022
Peaceful and excellent trip and on time.  Pleasant drivers and easy to understand time tableExcellent trip and on timeDriver didn't take his break as he knew we had to be at airport on time,01 October 2022
"Regularly use Mega busRegularly use Mega bus, great prices and no hassle travel. Drivers friendly and helpful.",03 September 2022
Highly recommendHighly recommend. Very professional driver and comfortable bus.,01 October 2022
My first journey from london to middlesbroughVery safe and comfortable journey and i enjoyed the beauty of the nature the driver was so good and my trip was a good experiance for me,02 October 2022
"Helped me out in a tight spot as I…Helped me out in a tight spot as I needed to get to London to run the marathon and the trains were on strike. The time of travel suited me as I had to work on the Saturday morning. My only concern was that the bus was about 45 minutes late and there was no update on the website or app to confirm a delay. The travellers didn’t know if we had missed the service or even if it was coming. We checked with the information stand at Warrington bus station but they had no tracking information either.A beautiful bus eventually turned up with our number on it but the driver said it wasn’t ours. About 5 minutes late an older bus arrived. That was ours. I had booked a seat (seat 9) but the model of bus that arrived didn’t have the seat I had booked, so I was allocated a different one. There were a few spare seats near the front but we were told we couldn’t use those as they were broken. The driver held up a broken seat to show us.Once we got going, the journey was trouble free. A few delays due to traffic and accidents on the motorway but we arrived safely.I would definitely use Megabus again if I was in the same situation. For me personally, a stop in Wigan or St Helen’s would be good but Warrington was my only option and I had no choice to use it on the day and it did the job. As I booked a week or so in advance, I got a really good price and could reserve a seat. I noticed the price increased quite considerably closer to the day of travel.",01 October 2022
"Megabus is great value for moneyMegabus is great value for money. Seats are comfortable and use of free WiFi / USB ports is fab.Sadly both outward and return journey ran late. As we changed bus unexpectedly, the live tracker didn't work.I would use Megabus again, I would just choose earlier times to build in more flexibility for arriving late.",30 September 2022
"Great experienceBus on time and clean, enough seats to choose from too",30 September 2022
Had to get the Megabus from Glasgow to…Had to get the Megabus from Glasgow to Preston due to train strike. Bus was on time clean and got into Preston on time. You can’t ask for anymore.,01 October 2022
Overall satisfied and would book againOverall satisfied and would book again. Coach was delayed a bit but this was on the day of a rail strike therefore more traffic. Great value for money.,03 October 2022
"Dirty ToiletNice trip, but I  couldn't use the toilet. The toilet is so dirty.",01 October 2022
Not nice serviceI should off in London by 9:20pm but journey finished at 2:30am. 5 hours ….,01 October 2022
WonderfulWonderful! We arrived early that normal time😜😜,02 October 2022
No commentsNo comments all services was good.,27 September 2022
"Bus was 40 mins late and packedBus was 40 mins late and packed, wasn't very happy my personal space was invaded",08 October 2022
Very bad2 hours late.I miss my…Very bad2 hours late.I miss my appointment,04 October 2022
"I tried to change the booking more than 72 hours before departureI tried to change the booking more than 72 hours before date of travel but the website is so rubbish that it kept highlighting errors after the change of travel was selected and the difference needed to be paid, either with my credit card or billing address, even though it was the same card and billing address that had been used to make the initial booking. The out of office chat was a bot (useless). Emails came back with useless response. Chat with online assistants was no better and were unable to resolve the issue. Stagecoach must improve their website and also provide phone line to help make payments.",07 October 2022
Safe journeyI have been getting the mega bus for many years now and find it alright . I like to get on as early as possible so I can get a seat at the bottom which I prefer. The journey has always been smooth and the drivers have been pleasant. So that’s why I have rated you top marks.,01 October 2022
"Very few buses and long waitsIf you miss a bus, one has to wait for long hours to get another bus. It's hard to wait in this cold weather for a bus for hours.",06 October 2022
"No proper seat arrangement...the bus…No proper seat arrangement...the bus came very late, about 30mins plus late.. Going to the toilet is like a punishment.. Tight seat and sit anywhere you like..",01 October 2022
"First time taking the coach with…First time taking the coach with Megabus and I must confess I did enjoy my ride. The only little issue I 'd say I encountered was switching buses, I wasn't sure if I was going to switch to a different bus to Leeds as there was no instructions from the bus/driver not until I decided to ask questions when I saw everyone alighting the bus. Asides that my ride to London was a smooth one.",01 October 2022
This was a good alternative to getting…This was a good alternative to getting the train due to strike don’t be afraid to use it as it was very comfortable,01 October 2022
Booking experience was poor.,28 September 2022
It's good but there was a big different…It's good but there was a big different in price between go and return I went to London with 7 pounds and return with 23,02 October 2022
"An excellent service that was efficient…An excellent service that was efficient and superb value for money. I travelled from Glasgow to Aberdeen and back on the M92 express service.The coach was tolerably comfortable, the journey was smooth; but at £1 each way with my Over-60's Travel Card it certainly beats other modes of transport for value. I think the full price would have been £12 each way - check if you're not sure - but that's still a very low-cost way to go. And the journey time was only around 3 hours each way, so the standard train journey time is similar (because the bus I took was non-stop). Take a book to read, or just savour some of the fairly pleasant views en route.I'd have given 5 stars if the toilet on board had been properly cleaned - but I expect that this was the fault of a lazy and inconsiderate passenger rather than Megabus. It's certainly not the driver's job, and I would guess that the small toilet was probably pristine at the start of the journey. Outwards there was wifi with internet access available up to just past Dundee, then it seemed to stop, I'm not sure what happened. On the return there seemed to be no internet access at all (only limited email online) so another small minus point. I just switched off my tablet and enjoyed the Scottish countryside whizzing by instead.",10 October 2022
"There was a delay for more than one hourThere was a delay for more than one hour, waiting, apart from anxious to arrive to the airport in time.Nearly missed my flight.I think you may lose your credibility.Unfortunately, I have used megabus several time with the same problem.",28 September 2022
Dirty smelly toilet  with no toilet…Dirty smelly toilet  with no toilet roll at all right from  the start for a 6 hour planned  journey. Rubbish still on bus at the start also .Didn't even use the return ticket to travel back home got a train instead .Won't be using this service again 😒,01 October 2022
Enjoyable journey did return as well…Enjoyable journey did return as well first time ever used this service definitely use again,01 October 2022
Delays delays delaysWe have used Megabus 3 times in the past 10 days. Each journey was extremely delayed and I arrived irritated and late. The ticket price was hiked up due to train strikes and the organisation clearly couldn’t cope with the increase of passengers.,05 October 2022
Bus hour and half late,01 October 2022
"It was a partly ok experience,the…It was a partly ok experience,the driver did not pick me ,saying I had excess luggage but he would have told me to purchase an extra ticket for the luggage but he left me stranded",27 September 2022
Good 7 excellent tripGood 7 excellent tripEasy booking and safe travel,02 September 2022
Very comfortable with our journey on…Very comfortable with our journey on time. Would book again.,02 October 2022
"Coach was on timeCoach left Bristol on time and stayed on schedule even with the accident on the M4, arrived Oxford no probs",01 October 2022
"Clean tidy,comfortable and on time.",01 October 2022
Megabus Portsmouth to ManchesterNo WiFi and USB point was not working bus was nearly an hour late due to traffic and only had a 15 minute break at Oxford on a 8 1/2hour trip,01 October 2022
"Stone25The Driver was very polite and very helpful, also very professional in his duty and approachable. We reached on time and the facilities on the coach are of standard quality.",10 October 2022
